Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
0,11.0,4,6,2,3,20.0,18.25,14.5,16.5,19,45,13,32,36,6,14,14,A,0,43.0,F,H,40411.0
1,11.0,6,9,4,4,6.0,4.67,4.56,4.5,18,32,12,27,28,6,14,12,A,0,60.0,F,U,44284.5
1,11.0,3,9,1,17,5.0,3.67,4.42,3.0,16,123,13,28,73,6,12,29,S,1,62.0,F,H,51112.0
1,11.0,3,5,3,4,15.0,11.67,9.0,11.67,16,44,13,30,35,5,12,13,A,0,43.0,F,H,51112.0
1,11.0,6,20,3,14,10.0,8.5,7.0,10.0,18,127,12,32,73,6,17,32,S,1,86.0,M,U,51112.0
0,11.0,4,20,1,9,5.0,5.0,3.55,5.0,16,126,11,30,62,5,13,28,S,1,60.0,F,H,42410.0
0,11.0,3,9,2,8,15.0,17.33,14.0,16.0,23,88,12,21,48,4,13,21,A,1,59.0,F,U,44284.5
1,11.0,1,8,1,6,20.0,20.0,12.25,20.0,16,116,13,31,67,5,13,27,A,1,60.0,F,U,44284.5
1,11.0,4,13,3,7,10.0,8.75,5.62,8.33,17,81,13,34,60,6,16,23,S,1,59.0,F,U,40375.0
1,11.0,1,7,1,3,20.0,13.0,9.14,13.0,17,56,13,31,44,6,14,17,A,0,78.0,U,U,44284.5
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,19,19,10,29,12,4,6,5,F,0,46.0,M,H,37500.0
0,11.0,3,9,2,17,9.0,9.67,6.73,10.0,19,93,14,31,90,7,15,25,S,1,81.0,F,U,37500.0
0,11.0,3,3,1,1,11.0,10.33,10.33,5.0,15,28,12,24,22,5,10,9,A,0,47.0,M,H,37500.0
0,11.0,0,7,0,2,25.0,0.0,15.57,11.67,18,57,12,33,74,7,7,19,A,1,42.0,M,U,44284.5
1,11.0,3,12,2,11,15.0,18.0,15.92,15.0,22,122,12,33,67,6,17,30,A,1,60.0,M,U,44284.5
0,11.0,4,9,1,19,11.0,7.75,3.57,5.0,16,126,13,35,78,6,17,35,S,1,7.0,M,U,40184.0
0,11.0,5,30,4,5,7.0,7.0,5.93,7.0,17,127,13,31,85,6,15,33,S,1,47.0,F,U,42857.0
0,11.0,2,9,0,4,15.0,16.0,10.44,11.67,18,120,13,34,64,6,6,30,A,0,74.0,M,H,41005.0
0,11.0,4,14,4,7,12.0,10.75,8.5,10.75,21,57,12,31,50,6,16,19,S,1,68.0,F,U,42868.0
0,11.0,3,8,3,6,15.0,18.33,14.63,18.33,16,79,14,34,57,6,17,26,A,0,37.0,U,U,44284.5
0,11.0,4,12,3,8,8.0,7.0,6.83,7.67,21,113,12,28,55,6,14,25,A,1,60.0,F,H,67888.0
0,11.0,4,14,2,8,20.0,12.5,11.64,10.0,18,123,13,33,75,6,15,30,S,1,55.0,M,H,68000.0
1,11.0,3,5,2,4,9.0,9.33,7.2,7.0,22,44,12,25,29,6,12,12,A,0,60.0,F,U,44284.5
0,11.0,2,10,2,10,15.0,13.0,22.7,11.0,25,96,11,21,41,5,10,20,A,1,37.0,F,H,68000.0
1,11.0,4,16,3,9,10.0,12.75,13.19,13.67,18,129,14,32,76,6,15,30,S,1,53.0,F,H,68000.0
1,11.0,4,23,2,10,5.0,5.0,4.61,4.5,16,90,12,29,50,5,8,19,S,1,77.0,F,H,41046.0
0,11.0,7,10,3,5,12.0,11.86,10.9,12.33,19,45,13,33,39,6,17,17,S,1,41.0,M,H,55978.0
0,11.0,4,4,2,2,14.0,13.0,10.0,11.0,16,32,13,29,29,6,13,11,A,0,44.0,M,H,55734.0
1,11.0,1,1,0,0,15.0,15.0,15.0,11.67,18,18,10,29,12,4,4,5,F,0,75.0,F,H,80943.0
0,11.0,1,1,1,1,30.0,30.0,10.0,11.0,15,15,9,29,11,5,4,4,E,0,29.0,F,U,56739.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,13,19,17,5,8,7,F,0,55.0,F,H,51471.0
1,11.0,7,22,3,14,6.0,6.43,4.86,7.0,19,116,11,32,70,6,17,31,S,1,82.0,F,U,49699.0
1,11.0,4,31,3,17,10.0,15.75,12.61,15.0,18,119,10,29,77,4,14,30,A,1,73.0,F,U,45654.0
0,11.0,2,11,0,5,12.0,10.0,8.18,11.67,15,126,8,22,45,5,3,18,A,0,60.0,M,U,32925.0
1,11.0,3,17,2,7,11.0,11.0,7.76,11.0,16,110,12,31,65,5,13,24,A,1,75.0,F,U,51208.0
0,11.0,3,3,2,2,10.0,8.33,8.33,7.5,17,20,13,20,18,6,10,8,N,0,58.0,F,U,51208.0
1,11.0,5,19,3,13,6.0,5.8,5.05,5.33,18,127,12,21,51,5,9,19,S,1,78.0,F,H,50240.0
0,11.0,3,7,3,6,18.0,13.33,13.43,13.33,15,76,12,29,55,5,12,21,A,1,80.0,F,H,50240.0
0,11.0,3,12,1,6,11.0,11.0,7.25,10.0,15,123,11,30,63,4,13,27,S,1,83.0,M,H,65729.0
1,11.0,7,12,5,6,3.0,3.43,3.17,3.0,18,40,13,31,34,6,15,14,S,1,60.0,F,U,42596.0
0,11.0,4,10,3,7,11.0,10.0,10.2,9.33,21,87,14,35,46,6,17,21,A,1,60.0,U,U,44284.5
0,11.0,3,20,1,9,15.0,15.0,19.9,15.0,21,92,13,34,67,6,17,26,A,1,39.0,F,U,67571.0
1,11.0,4,21,3,17,13.0,13.25,10.67,12.67,24,128,12,21,69,4,13,31,A,1,81.0,M,U,25144.0
0,11.0,2,12,1,6,20.0,15.0,9.25,10.0,18,105,11,23,56,4,9,20,A,1,60.0,F,U,44284.5
1,11.0,1,6,0,2,15.0,15.0,10.5,11.67,19,77,11,25,45,5,5,18,A,1,53.0,F,H,50576.0
0,11.0,1,2,0,0,17.0,17.0,13.5,11.67,17,50,9,16,24,4,4,10,A,0,35.0,F,U,50576.0
0,11.0,3,9,1,5,10.0,11.2,8.65,11.14,22,122,12,29,105,5,16,32,S,1,79.0,M,H,45807.0
0,11.0,7,21,3,8,4.0,3.71,3.52,4.33,15,105,14,33,64,6,15,27,S,1,75.0,F,U,37268.0
0,11.0,1,18,1,7,10.0,10.0,12.33,10.0,17,88,13,32,63,6,15,24,A,1,47.0,F,H,46571.0
0,11.0,3,4,2,2,10.0,14.33,13.25,14.0,18,33,11,30,29,5,14,13,A,0,86.0,M,H,46571.0
0,11.0,7,9,5,5,6.0,5.0,4.89,5.2,16,32,13,30,30,6,15,13,S,1,63.0,M,H,46571.0
0,11.0,5,21,4,15,11.0,9.8,7.9,9.5,25,126,10,31,74,5,15,32,A,1,74.0,F,H,46571.0
0,11.0,3,6,0,1,20.0,15.0,11.83,11.67,19,44,13,34,37,6,6,16,A,0,66.0,F,H,46571.0
1,11.0,6,9,6,7,7.0,9.33,8.11,9.33,22,40,8,23,30,5,15,14,S,1,69.0,M,H,46240.0
1,11.0,3,13,0,5,12.0,10.67,7.0,11.67,18,119,13,34,64,6,6,27,S,1,83.0,F,U,46240.0
0,11.0,7,20,2,9,10.0,10.0,8.85,10.0,15,88,14,35,69,6,17,27,S,1,57.0,F,U,46240.0
1,11.0,2,6,1,4,20.0,13.5,8.5,20.0,16,88,13,29,52,5,11,19,A,1,53.0,F,H,46240.0
0,11.0,4,6,4,6,25.0,12.5,10.0,12.5,17,44,13,29,34,6,15,15,S,1,45.0,F,U,46240.0
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,12,29,7,5,3,3,E,0,60.0,F,U,44284.5
0,11.0,2,12,1,6,25.0,15.0,5.33,5.0,26,115,12,33,65,5,15,29,A,1,48.0,M,U,46845.0
0,11.0,2,14,1,9,15.0,15.0,8.43,15.0,22,122,11,29,69,5,13,30,S,1,65.0,M,U,45083.0
0,11.0,3,12,2,8,10.0,9.33,7.08,9.0,16,122,13,34,65,6,16,30,A,0,76.0,M,U,43652.0
0,11.0,3,19,1,14,10.0,10.0,5.79,10.0,23,112,12,33,71,6,16,31,S,1,64.0,M,H,43652.0
0,11.0,3,12,2,8,10.0,15.0,10.33,17.5,17,114,14,34,69,6,15,31,A,1,57.0,F,H,44667.0
1,11.0,3,9,3,6,15.0,15.0,11.33,15.0,20,103,12,33,64,6,16,27,A,0,80.0,U,U,44284.5
1,11.0,3,3,1,1,20.0,11.67,11.67,10.0,18,32,15,31,33,6,13,13,N,0,60.0,M,U,33424.0
1,11.0,3,22,1,13,10.0,10.0,5.86,10.0,18,125,13,32,75,6,15,31,S,1,68.0,M,U,39399.0
0,11.0,5,6,2,2,6.0,7.4,6.67,9.5,19,31,13,25,25,6,11,9,A,0,60.0,F,U,43846.0
1,11.0,3,12,2,6,10.0,10.0,6.33,10.0,16,87,14,31,58,6,13,21,A,1,60.0,M,U,44284.5
0,11.0,1,15,1,7,16.0,16.0,11.2,16.0,15,76,10,26,52,5,10,19,E,1,79.0,M,H,40431.0
0,11.0,5,5,3,3,4.0,5.0,5.0,6.33,21,32,11,27,25,6,13,11,A,1,60.0,U,U,40650.0
0,11.0,3,5,2,2,5.0,8.33,7.4,7.5,19,33,11,27,27,5,13,11,A,0,60.0,M,U,44284.5
1,11.0,5,17,5,12,5.0,5.0,4.0,5.0,17,126,11,27,63,5,13,26,S,1,86.0,M,U,45027.0
0,11.0,2,8,1,5,15.0,12.5,10.0,10.0,25,92,11,31,60,5,14,23,A,0,39.0,M,H,54170.0
1,11.0,7,18,4,10,2.0,4.57,4.17,5.25,15,123,14,33,65,6,15,29,S,1,54.0,F,H,42065.0
0,11.0,2,13,1,7,10.0,13.5,8.85,15.0,18,125,12,33,58,5,15,25,S,1,77.0,F,H,37757.0
1,11.0,4,6,4,5,10.0,6.75,5.83,6.75,16,29,13,27,26,6,13,12,A,1,53.0,F,U,30000.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,47.0,F,H,53050.0
0,11.0,3,15,2,10,10.0,10.0,7.0,10.0,19,112,13,32,71,6,15,31,S,1,60.0,M,U,37083.0
1,11.0,2,14,2,9,10.0,8.0,12.93,8.0,18,123,12,27,51,7,12,18,A,0,60.0,F,U,44284.5
0,11.0,4,14,4,11,10.0,10.5,8.64,10.5,24,110,11,30,65,6,17,30,S,1,70.0,F,H,37326.0
0,11.0,3,9,3,17,10.0,8.33,6.5,8.33,20,126,12,29,80,5,13,31,A,1,84.0,M,U,37326.0
1,11.0,2,8,0,5,20.0,17.0,12.75,11.67,20,122,13,33,65,6,6,29,A,0,82.0,M,H,56361.0
1,11.0,3,14,1,8,6.0,4.25,3.86,4.0,15,65,15,36,54,6,17,20,A,1,53.0,U,U,44284.5
1,11.0,4,17,2,13,5.0,5.0,4.35,5.0,15,129,9,27,66,4,11,27,S,1,79.0,F,U,44284.5
1,11.0,3,13,0,8,10.0,11.67,5.54,11.67,18,130,14,32,68,6,6,30,A,1,60.0,F,U,44284.5
1,11.0,3,23,1,13,2.0,2.8,2.26,2.75,18,69,12,39,64,5,20,28,A,1,73.0,F,H,45515.0
1,11.0,5,28,1,16,10.0,7.8,5.93,10.0,15,124,12,32,78,6,16,32,S,1,60.0,F,U,44284.5
0,11.0,1,2,1,1,20.0,10.0,15.0,10.0,16,17,12,16,15,5,7,6,N,0,43.0,F,U,50557.0
0,11.0,5,9,3,5,10.0,9.8,4.88,8.67,18,130,12,29,49,5,15,33,A,1,60.0,F,H,50760.0
1,11.0,4,14,3,12,8.0,6.5,4.96,6.33,17,114,12,30,66,5,13,28,S,1,65.0,M,H,41317.0
1,11.0,2,8,1,3,7.0,7.0,6.13,7.0,23,102,12,17,24,4,9,9,A,0,60.0,U,H,39275.0
1,11.0,5,5,2,2,8.0,7.8,7.8,9.5,18,32,12,26,25,6,12,10,A,1,41.0,F,H,39275.0
0,11.0,2,12,0,5,10.0,8.0,5.08,11.67,16,120,12,31,64,5,5,27,S,1,85.0,M,U,39275.0
1,11.0,3,23,5,10,10.0,9.18,7.83,10.4,15,88,16,37,59,6,17,23,S,1,67.0,F,H,54771.0
1,11.0,3,11,6,7,10.0,7.33,6.73,6.67,20,41,13,34,38,6,16,15,S,1,43.0,M,U,54771.0
1,11.0,1,5,0,2,20.0,20.0,14.4,11.67,19,52,13,32,40,6,6,17,A,1,55.0,M,U,44284.5
0,11.0,2,4,0,2,20.0,20.0,14.0,11.67,19,64,12,31,47,6,6,17,A,0,43.0,F,U,37125.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,23,23,9,20,18,5,8,7,N,0,71.0,M,H,42935.0
0,11.0,7,9,5,5,11.0,10.71,7.81,9.8,17,130,14,33,83,5,16,32,S,1,83.0,F,U,44284.5
0,11.0,3,9,1,5,3.0,3.33,3.11,3.29,17,131,12,30,82,5,16,36,S,1,84.0,F,U,50147.0
0,11.0,3,3,2,2,15.0,12.67,12.67,14.0,20,29,13,27,25,6,13,11,A,1,60.0,F,U,44284.5
0,11.0,1,6,1,3,25.0,25.0,15.83,11.0,18,78,12,41,76,6,15,21,A,0,82.0,M,H,44174.0
1,11.0,7,10,4,5,10.0,11.57,10.6,12.25,22,40,12,33,36,6,16,15,S,1,78.0,F,H,44174.0
0,11.0,2,8,2,7,15.0,18.0,11.13,18.0,18,57,12,29,24,5,5,9,E,1,60.0,F,U,44284.5
1,11.0,3,10,3,8,15.0,10.0,7.3,10.0,24,88,10,27,71,4,12,27,A,1,53.0,F,H,54871.0
0,11.0,1,13,1,10,16.0,16.0,10.62,16.0,21,116,11,26,68,4,10,25,A,1,66.0,U,U,47164.0
0,11.0,5,29,3,19,30.0,26.2,25.0,11.0,18,129,13,35,87,6,17,33,S,1,83.0,F,U,44097.0
1,11.0,3,5,2,2,12.0,10.67,9.8,11.0,17,40,13,31,34,6,15,14,A,0,60.0,M,H,45895.0
0,11.0,1,11,1,6,10.0,20.0,8.36,20.0,15,128,13,32,53,6,15,22,A,1,46.0,F,U,41875.0
0,11.0,5,9,3,16,10.0,13.2,10.16,14.0,14,128,12,29,93,6,17,32,S,1,17.0,F,U,46958.0
0,11.0,1,18,1,12,35.0,13.0,9.84,11.0,15,126,13,34,72,5,15,32,A,1,74.0,M,H,54609.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,15,4,7,6,F,0,48.0,M,H,43786.0
1,11.0,5,18,3,10,5.0,4.8,4.0,4.67,19,89,10,29,55,5,15,24,S,1,59.0,M,H,54118.0
0,11.0,2,14,2,7,17.0,16.0,9.43,16.0,18,126,12,42,75,5,18,33,A,1,81.0,U,U,44284.5
1,11.0,3,14,2,9,15.0,15.0,9.64,15.0,18,111,12,19,57,4,12,24,S,1,64.0,M,H,60140.0
0,11.0,1,3,1,2,15.0,15.0,12.33,15.0,21,41,10,28,31,4,12,12,A,0,63.0,M,H,60140.0
0,11.0,2,27,2,14,14.0,13.0,5.85,13.0,21,130,13,29,80,4,12,30,A,1,78.0,F,U,60140.0
0,11.0,4,7,2,4,17.0,16.25,13.43,14.5,24,56,11,32,45,6,16,19,A,1,60.0,F,H,44284.5
0,11.0,1,1,0,0,15.0,15.0,15.0,11.67,16,16,11,16,13,4,4,5,F,0,51.0,M,H,50278.0
1,11.0,3,26,5,12,11.0,10.11,8.62,10.0,18,119,14,34,70,6,17,30,S,1,41.0,M,H,60262.0
1,11.0,5,21,4,14,5.0,5.2,4.86,5.0,16,122,13,33,74,5,14,31,S,1,66.0,F,H,60262.0
0,11.0,2,7,1,6,30.0,28.5,24.57,11.0,26,110,11,30,61,5,14,25,A,1,47.0,F,H,60697.0
1,11.0,5,7,1,2,5.0,5.8,5.0,4.0,15,53,13,31,32,6,13,12,A,0,87.0,M,H,48125.0
0,11.0,4,4,1,1,17.5,13.63,13.63,15.0,17,32,12,28,27,6,13,11,A,0,61.0,M,U,48125.0
1,11.0,3,10,1,5,20.0,16.67,11.7,10.0,18,93,9,25,58,4,12,21,S,1,54.0,F,H,54327.0
1,11.0,5,24,4,15,10.0,8.4,5.92,8.0,16,128,13,32,77,6,16,31,S,1,69.0,F,H,39375.0
1,11.0,1,5,1,4,14.0,13.0,10.0,11.0,24,65,8,19,41,5,12,17,A,0,81.0,F,U,42403.0
1,11.0,3,4,2,3,15.0,20.0,16.25,17.5,21,42,13,32,34,6,15,15,A,0,82.0,M,H,47981.0
1,11.0,3,16,5,8,5.0,4.78,4.75,4.6,14,75,12,29,62,5,19,25,A,1,75.0,F,H,67061.0
1,11.0,5,9,2,3,20.0,16.0,14.22,20.0,15,44,14,36,43,6,17,17,A,1,31.0,M,H,67061.0
0,11.0,4,5,2,3,10.0,8.5,7.8,7.5,18,41,12,31,32,6,15,14,A,0,41.0,M,H,67061.0
1,11.0,3,7,1,3,15.0,12.67,9.71,12.0,18,53,13,35,44,6,17,19,A,0,60.0,M,U,46319.0
1,11.0,3,5,3,3,6.0,9.0,7.6,9.0,15,24,13,21,21,6,11,9,N,1,60.0,F,H,43873.0
1,11.0,2,3,2,2,10.0,10.0,8.67,10.0,17,21,12,29,9,5,3,3,E,0,60.0,F,U,44284.5
0,11.0,3,30,6,11,7.0,5.64,4.97,5.5,15,95,13,34,75,6,17,33,S,1,37.0,M,U,44284.5
0,11.0,3,7,1,3,14.0,30.0,20.57,20.0,18,75,13,33,52,6,15,21,A,0,39.0,M,U,46827.0
1,11.0,5,5,2,2,15.0,11.6,11.6,9.0,18,32,13,30,28,6,15,13,S,1,74.0,F,H,30885.0
1,11.0,2,2,2,2,20.0,12.5,12.5,12.5,17,24,12,22,21,6,11,9,N,0,54.0,M,H,45561.0
1,11.0,4,23,3,7,35.0,13.0,10.0,11.0,18,53,12,29,82,7,18,22,S,1,68.0,M,H,45561.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,12,17,16,5,7,6,N,0,34.0,M,H,45561.0
1,11.0,2,3,0,1,15.0,13.5,12.33,11.67,19,53,12,27,33,6,6,13,A,0,61.0,F,H,45709.0
1,11.0,2,4,2,2,10.0,7.5,7.0,7.5,18,29,13,25,23,7,13,11,A,1,61.0,F,H,45709.0
0,11.0,4,10,3,7,10.0,8.5,7.8,8.0,22,56,12,33,47,6,16,20,S,1,67.0,F,U,44284.5
1,11.0,2,5,2,4,19.0,19.5,15.0,19.5,21,51,12,32,42,6,16,18,A,0,57.0,F,H,77155.0
1,11.0,2,10,2,6,14.0,14.5,11.7,14.5,16,65,13,34,54,5,15,22,A,1,54.0,M,H,77155.0
1,11.0,2,9,2,9,15.0,15.0,9.11,15.0,17,86,13,32,58,6,15,24,A,1,36.0,F,U,59063.0
0,11.0,3,9,4,14,3.0,2.92,2.82,3.25,17,105,13,33,69,6,16,28,S,1,76.0,F,U,55293.0
0,11.0,3,9,2,8,10.0,10.0,7.44,10.0,21,123,12,28,59,6,13,26,S,1,59.0,M,U,68866.0
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,12,17,15,5,7,6,N,0,32.0,F,H,67330.0
0,11.0,5,12,3,8,10.0,6.8,7.25,5.33,18,80,12,33,52,6,17,22,S,1,62.0,F,U,60489.0
0,11.0,0,7,0,5,16.0,0.0,8.14,11.67,18,113,12,23,68,4,4,18,A,0,60.0,F,U,60489.0
0,11.0,4,14,3,9,20.0,16.25,16.07,15.0,18,97,14,35,67,6,16,28,S,1,79.0,F,U,44284.5
1,11.0,3,4,3,3,5.0,8.33,7.5,8.33,15,29,11,22,21,6,12,10,A,1,56.0,F,H,76209.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,23,23,8,16,14,5,6,6,N,0,41.0,F,H,57672.0
1,11.0,5,12,1,5,10.0,10.0,7.75,10.0,17,113,14,33,61,6,15,25,A,0,70.0,M,U,60506.0
1,11.0,3,22,3,8,13.0,14.33,11.23,14.33,18,105,12,29,49,5,17,29,S,1,71.0,M,U,58750.0
0,11.0,3,5,2,2,25.0,7.67,10.8,8.0,18,33,13,30,28,6,14,12,A,0,44.0,F,H,69006.0
1,11.0,2,10,1,5,20.0,20.0,12.7,20.0,25,93,13,35,63,6,17,26,A,0,50.0,M,H,69006.0
1,11.0,2,5,0,1,16.0,15.0,13.2,11.67,24,67,10,28,46,5,5,16,A,0,60.0,M,U,44284.5
0,11.0,1,2,0,1,20.0,20.0,12.5,11.67,26,40,10,28,29,4,4,11,A,0,60.0,M,U,44284.5
0,11.0,3,11,2,5,29.0,19.67,14.64,21.0,16,57,14,36,51,6,17,19,A,0,45.0,M,H,76843.0
1,11.0,3,15,2,11,10.0,5.33,4.27,5.0,18,111,13,32,63,6,14,26,S,1,85.0,M,H,62557.0
1,11.0,3,24,1,12,13.0,11.55,11.5,12.14,20,67,14,36,59,6,17,23,S,1,43.0,M,U,62557.0
1,11.0,3,16,3,10,18.0,14.67,11.31,14.67,16,113,8,17,43,4,9,17,S,1,66.0,M,H,61196.0
1,11.0,2,3,1,1,11.0,9.0,7.67,11.0,17,23,12,20,18,6,10,8,N,0,40.0,F,U,62556.0
0,11.0,3,15,0,5,10.0,10.67,5.33,11.67,18,98,12,30,61,5,5,24,A,1,80.0,M,H,47756.0
0,11.0,3,3,3,3,5.0,6.0,6.0,6.0,17,24,13,22,21,6,11,9,N,1,73.0,M,H,47756.0
0,11.0,4,13,2,7,10.0,5.0,4.77,5.0,18,96,13,33,53,6,15,22,S,1,60.0,F,U,44284.5
1,11.0,2,22,2,13,12.0,11.0,7.64,11.0,17,125,12,22,65,5,10,26,A,1,60.0,F,H,55750.0
0,11.0,3,16,1,12,10.0,8.11,6.94,8.0,21,75,14,34,60,6,17,23,S,1,42.0,M,H,63521.0
1,11.0,3,14,2,9,10.0,15.0,8.36,17.5,15,129,15,31,73,6,14,28,S,1,60.0,F,U,44284.5
0,11.0,6,17,6,11,7.0,4.83,4.0,4.83,16,64,13,33,55,5,15,21,S,1,43.0,F,U,70346.0
0,11.0,7,19,4,13,5.0,5.0,4.79,5.0,21,102,12,33,69,6,17,28,S,1,46.0,M,H,62012.0
1,11.0,7,7,5,5,5.0,4.86,4.86,4.6,15,32,13,27,28,6,13,11,S,1,74.0,F,H,62012.0
1,11.0,2,2,1,1,15.0,10.0,10.0,5.0,19,29,10,23,20,4,9,8,A,0,47.0,M,H,87850.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,29,13,5,6,5,F,0,27.0,F,H,51901.0
0,11.0,3,14,1,9,15.0,13.33,11.29,15.0,17,92,13,34,69,6,16,26,S,1,47.0,F,U,70372.0
0,11.0,2,3,0,0,20.0,15.0,13.33,11.67,18,44,12,29,32,6,6,13,A,0,46.0,F,U,59647.0
0,11.0,1,17,1,16,10.0,10.0,5.76,10.0,17,128,12,20,72,4,9,27,A,1,60.0,M,H,59647.0
0,11.0,7,26,3,10,10.0,11.57,9.81,10.67,12,92,12,39,96,5,17,33,S,1,69.0,F,H,49047.0
1,11.0,2,3,1,2,15.0,17.5,15.0,15.0,16,41,13,33,33,6,15,14,A,0,39.0,M,H,67825.0
0,11.0,2,8,2,7,15.0,15.0,13.25,15.0,23,106,10,26,63,4,11,28,A,0,60.0,M,H,59034.0
0,11.0,5,7,4,5,10.0,9.2,8.14,9.0,21,45,12,29,35,6,15,15,S,1,67.0,M,H,54841.0
0,11.0,3,9,6,17,3.0,4.0,4.08,4.17,18,101,12,23,63,4,13,23,S,1,74.0,M,H,106681.0
0,11.0,0,1,0,0,15.0,0.0,15.0,11.67,18,18,10,29,12,4,4,4,F,0,60.0,M,U,44284.5
0,11.0,3,7,2,4,15.0,13.0,10.57,13.5,19,81,12,29,48,6,13,20,A,0,73.0,M,U,44284.5
0,11.0,2,15,2,8,20.0,20.0,8.53,20.0,25,68,12,33,57,6,17,23,A,1,34.0,F,U,65701.0
1,11.0,5,11,3,5,10.0,7.4,6.82,5.67,18,127,13,35,58,6,17,27,A,0,60.0,M,H,75203.0
1,11.0,3,6,1,2,10.0,11.67,10.0,15.0,19,45,12,32,37,6,15,15,A,1,26.0,F,H,75203.0
1,11.0,5,26,2,11,5.0,4.0,3.42,4.5,18,98,12,29,89,5,17,28,S,1,74.0,M,H,75203.0
1,11.0,3,21,3,18,14.0,12.0,8.0,12.0,21,130,12,31,80,5,15,32,A,1,75.0,M,U,43135.0
0,11.0,3,3,2,2,17.0,17.67,17.67,16.0,17,24,14,25,24,6,11,9,N,0,43.0,F,H,62804.0
1,11.0,6,7,3,4,5.0,5.33,5.0,5.0,22,39,10,30,30,5,14,13,A,1,69.0,F,U,62804.0
1,11.0,2,4,0,1,15.0,15.0,12.5,11.67,26,41,9,29,33,4,4,13,A,0,36.0,F,H,62804.0
0,11.0,2,12,0,8,10.0,10.0,6.83,11.67,18,126,11,29,65,4,4,29,A,1,78.0,M,H,62804.0
1,11.0,1,6,0,4,15.0,15.0,7.5,11.67,18,92,10,24,45,4,4,18,A,0,69.0,M,H,50457.0
1,11.0,1,7,0,6,15.0,15.0,8.57,11.67,18,76,12,26,46,5,5,18,A,1,74.0,M,H,53672.0
0,11.0,2,4,2,4,21.0,18.0,13.0,18.0,24,53,12,32,42,6,15,17,A,0,55.0,M,H,53672.0
0,11.0,4,5,3,4,15.0,13.0,14.4,13.33,16,42,15,36,38,6,16,15,A,0,60.0,F,U,44284.5
0,11.0,3,19,0,9,22.0,22.33,10.53,11.67,19,111,13,32,75,6,6,28,S,1,43.0,F,H,53672.0
0,11.0,2,3,1,2,14.0,13.0,10.0,11.0,20,40,13,34,36,6,16,15,A,0,56.0,F,H,69635.0
1,11.0,4,13,2,6,3.0,12.5,7.69,10.0,18,89,12,38,63,7,17,25,A,0,60.0,F,H,69366.0
1,11.0,1,1,1,1,20.0,20.0,20.0,20.0,18,18,10,29,11,4,6,5,F,0,60.0,F,U,44284.5
1,11.0,3,14,1,8,5.0,9.33,6.93,8.0,17,126,13,31,66,6,15,30,A,1,67.0,F,H,63523.0
1,11.0,1,8,1,7,20.0,20.0,17.5,20.0,18,112,13,32,65,6,15,27,A,1,60.0,U,U,44284.5
1,11.0,7,10,4,6,12.0,10.14,8.8,9.75,17,67,13,33,49,6,16,20,A,1,60.0,F,H,70265.0
0,11.0,5,13,3,7,10.0,12.6,9.77,12.33,18,53,12,42,54,7,18,20,S,1,63.0,M,U,44284.5
1,11.0,3,4,1,1,20.0,23.33,22.5,11.0,16,28,13,28,27,6,14,12,A,0,33.0,M,H,60963.0
0,11.0,0,25,0,8,2.0,0.0,4.56,11.67,18,68,12,30,77,4,4,21,A,1,59.0,U,H,60963.0
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,29,13,4,6,5,F,0,53.0,F,H,66509.0
0,11.0,4,13,2,10,12.0,11.0,8.0,11.0,20,130,13,34,71,6,16,30,A,1,83.0,F,U,44284.5
1,11.0,2,10,2,10,15.0,15.0,9.7,15.0,21,105,12,29,65,5,14,25,A,1,51.0,M,H,70000.0
0,11.0,7,17,6,11,12.0,10.0,7.35,10.0,22,123,13,32,62,6,17,27,S,1,35.0,F,H,54270.0
0,11.0,0,3,0,1,15.0,0.0,12.33,11.67,26,41,9,29,32,4,4,12,A,0,59.0,M,H,54270.0
1,11.0,3,13,2,7,10.0,14.33,10.08,15.0,17,113,13,31,70,6,16,29,S,1,65.0,F,H,26291.0
0,11.0,2,4,1,2,20.0,17.5,13.75,15.0,15,79,11,30,38,5,13,15,L,0,70.0,F,U,21867.0
1,11.0,2,2,2,2,15.0,10.0,10.0,10.0,15,29,8,18,19,5,6,6,E,0,63.0,M,H,21867.0
